"ID" "ActivityLabel" "tBodyAcc-mean()-X" "tBodyAcc-correlation()-X,Z" "tBodyAcc-correlation()-Y,Z" "tGravityAcc-mean()-X" "tGravityAcc-correlation()-X,Z" "tGravityAcc-correlation()-Y,Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-correlation()-X,Z" "tBodyAccJerk-correlation()-Y,Z" "tBodyGyro-mean()-X" "tBodyGyro-correlation()-X,Z" "tBodyGyro-correlation()-Y,Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-correlation()-X,Z" "tBodyAccMag-arCoeff()3" "tGravityAccMag-arCoeff()3" "tBodyAccJerkMag-arCoeff()3" "tBodyGyroMag-arCoeff()3" "tBodyGyroJerkMag-arCoeff()3" "tBodyGyroJerkMag-arCoeff()4" "fBodyAcc-mean()-X" "fBodyAcc-maxInds-Y" "fBodyAcc-maxInds-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-bandsEnergy()-1,24" "fBodyAcc-bandsEnergy()-25,48" "fBodyAccJerk-mean()-X" "fBodyAccJerk-maxInds-Y" "fBodyAccJerk-maxInds-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-bandsEnergy()-1,24" "fBodyAccJerk-bandsEnergy()-25,48" "fBodyGyro-mean()-X" "fBodyGyro-maxInds-Y" "fBodyGyro-maxInds-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-bandsEnergy()-1,24" "fBodyAccMag-entropy()" "fBodyAccMag-skewness()" "fBodyBodyAccJerkMag-entropy()" "fBodyBodyAccJerkMag-skewness()" "fBodyBodyGyroMag-entropy()" "fBodyBodyGyroMag-skewness()" "fBodyBodyGyroJerkMag-entropy()" "angle(Y,gravityMean)" "angle(Z,gravityMean)"
6 1 0.283658868070175 -0.326302523157895 0.366354059473684 0.958067455087719 -0.0265285940526316 0.0169139699122807 0.0699585876912281 -0.241157472566667 0.322072496964912 -0.025509618645614 -0.0745771988631579 -0.0431788198070175 -0.0878891090105263 -0.0603934197719298 -0.0515653864912281 -0.0515653864912281 0.122057489987719 0.0849590885964912 -0.190365197042807 0.0283522050491228 -0.187934323140351 -0.767251460701754 -0.730094464614035 -0.196841736649123 -0.877231828947368 -0.918992881754386 -0.150942917824561 -0.328421052631579 -0.314385964912281 -0.178295181261404 -0.858828975263158 -0.917416949473684 -0.239650710533333 -0.487266555508772 -0.145795525245614 0.0912409729185965 -0.82314740245614 0.50142716 -0.427731556491228 0.487012963684211 -0.190841074017544 0.627843553684211 -0.577739347631579 0.533433981403509 0.230443600877193 -0.00130364271742105
6 2 0.268229355098039 -0.221942319176471 0.0569526175372549 0.913632241568627 0.43858686054902 0.404808185901961 0.07210675 -0.3245974444 0.0991435570498039 -0.0767406825588235 -0.330831222882353 0.026210131272549 -0.0652024492378431 -0.321149767070588 -0.158851728437255 -0.158851728437255 -0.00184518718235294 0.0654988419392157 -0.0862272070978431 -0.237729350394902 -0.131075372803922 -0.797385620784314 -0.81749622654902 -0.44512058675098 -0.777194590784314 -0.959950155294118 -0.244812769960784 -0.482352941176471 -0.482352941176471 -0.441959115607843 -0.802039379215686 -0.961066584117647 -0.115065008156863 -0.596457937117647 -0.69844489645098 -0.0559140146313725 -0.67054250254902 0.566310197647059 -0.342725667039216 0.421195985882353 -0.0246468187254902 0.655253159803922 -0.524011083137255 0.466098341372549 0.318508028823529 0.0345334914843137
6 3 0.277045258145833 -0.248693688304167 0.1291085697825 0.928531455208333 0.168314926360417 0.319951213979167 0.103681343708333 -0.303740239604167 0.27394015644375 -0.0960837437708333 -0.126367251402083 -0.147514961742083 -0.0256452232354167 -0.0570346784041667 -0.0563339759979167 -0.0563339759979167 -0.140547613402083 0.18951457848125 -0.1953484269375 0.000539541475000002 0.328308506041667 -0.415277778895833 -0.615384614083333 -0.41164933625 -0.764252390833333 -0.801773006458333 0.136554991314583 -0.488333333333333 -0.271666666666667 -0.315757694854167 -0.661175989375 -0.7884672015 0.0633716052854167 -0.323924732375 -0.186781608395833 0.00150446630625 -0.611251706458333 0.782073095 -0.24239664145 0.657892994375 -0.215333945979167 0.747446265625 -0.515761846479167 0.649239162291667 0.232771541666667 0.0239615746072917
6 4 0.276778487454545 -0.245166592236364 0.0182810618163636 0.933692934909091 -0.1163050356 0.157669551745455 0.0754721635223636 -0.100554176854545 0.009867125596 -0.0372442282830909 0.0187606180727273 -0.154877709090909 -0.0936693524363636 0.0479702585218182 0.09214117216 0.09214117216 -0.185254032763636 0.1705347791 -0.270452088515636 -0.0109968009774545 -0.975351454727273 -0.711515151636364 -0.815384615454545 0.00304695404363636 -0.994118029454545 -0.998722202727273 -0.971037479818182 -0.314909090909091 -0.284363636363636 0.0999400617187273 -0.996761236545455 -0.998848214727273 -0.939671400545455 -0.7114369492 -0.816927899090909 0.139409516872727 -0.995614614363636 -0.649700588545455 -0.378461415227273 -0.824657865454545 -0.377312088563636 -0.378655809745455 -0.358413216745455 -0.568134854963636 0.0360512934927273 -0.02782276988
6 5 0.280346248596491 -0.172404703877193 0.226600479315789 0.945139003859649 0.116858898982456 0.384742870947368 0.0730699604561404 -0.0841830829122807 0.057944158468421 -0.028251913022807 -0.0647462430785965 -0.344014210333333 -0.103292534210526 -0.0322628253298246 0.0831344212964912 0.0831344212964912 -0.0928018444561404 0.0923409807982456 -0.124832820596491 -0.0523509743192982 -0.977100287368421 -0.888888888596491 -0.975708501754386 0.0664521774298246 -0.993640179473684 -0.998950435438597 -0.97348053877193 -0.413333333333333 -0.296842105263158 0.186559227035088 -0.997936713508772 -0.999095783508772 -0.931612384385965 -0.873231464824561 -0.869328493157895 -0.114716166140877 -0.997787773508772 -0.689440904947368 -0.270132133621053 -0.842830878245614 -0.382596155263158 -0.366969466385965 -0.365157260385965 -0.595000821929825 0.240854577192982 0.0121273275736842
6 6 0.248656520140351 -0.262282681940351 -0.129551622545614 -0.47670987877193 -0.215781423263158 -0.185444729473684 0.0963481955263158 -0.0375073017142105 0.0150510981578947 -0.0079605026754386 0.247473111803509 -0.393963659666667 -0.111267284631579 0.120538417992982 0.120996990084211 0.120996990084211 -0.140172570754386 0.206933160491228 -0.223555769715789 0.061335456454386 -0.939114254210526 -0.409356724842105 -0.939271255087719 -0.219729934157895 -0.990092911578947 -0.997965739824561 -0.967072436842105 -0.304561403508772 -0.128421052631579 0.0114731894070175 -0.996766259473684 -0.998064996140351 -0.935439769649123 -0.754385965105263 -0.846339987719298 0.102549066280877 -0.995700309298246 -0.683468659245614 -0.213405189245614 -0.832553840421053 -0.365542869087719 -0.378011325350877 -0.381677010526316 -0.561365107122807 -0.874567701929825 -0.106624418668421
7 1 0.275592961754386 -0.194985284831579 0.60206422877193 0.932566472280702 0.187488615824561 0.424212271754386 0.0901462649192983 -0.30643702354386 0.546614814736842 0.00228835208526316 0.232027580782456 0.0406327858210526 -0.123654199751333 0.453893497017544 0.0243899634098246 0.0243899634098246 -0.133829387440351 0.154204348998246 -0.135685404491228 0.47971797322807 -0.343048405789474 -0.523976606210526 -0.708502022631579 -0.313727371842105 -0.325855283807018 -0.83000385245614 -0.383715797719298 -0.450526315789474 -0.372631578947368 -0.284586506210526 -0.414279812105263 -0.826544750175439 -0.318395104666667 -0.144312395596491 -0.597096191578947 0.111912537380702 -0.822532906491228 0.524435834649123 -0.31497558454386 0.476476015789474 0.114019696645614 0.685649173859649 -0.275164719473684 0.651250577368421 0.192339300350877 0.135380525087719
7 2 0.248706923078431 -0.26949377045098 0.354356694254902 0.81874656 0.570946646980392 0.0579248396980392 0.0724649938509804 -0.0186791399372549 0.341022132745098 -0.138778108029412 0.166700817490196 0.12307180476902 -0.0856640866647059 0.142772534430392 -0.0636661955313726 -0.0636661955313726 -0.288800213019608 0.220899970754902 -0.0323605947137255 -0.0318879620588235 -0.336199426470588 -0.864052285490196 -0.761689290980392 -0.432684590196078 -0.619549233137255 -0.96686386254902 -0.454647881960784 -0.411764705882353 -0.736470588235294 -0.391182549629412 -0.856626600784314 -0.973528701960784 -0.383889342745098 -0.820366854529412 -0.935091276078431 -0.329345936647059 -0.776641143529412 0.356991520980392 -0.260040341627451 0.180399399823529 -0.14471724507451 0.404951169411765 -0.156073455817059 0.256346961960784 0.248699244117647 0.312061603254902
7 3 0.28030708 -0.644684261702128 0.436971173617021 0.930623632765957 -0.095465897187234 0.356845218595745 0.0968926184638298 -0.417946623512766 0.474111241702128 -0.105409612961702 -0.0236231404670213 -0.164028056302128 -0.0597273512680851 0.244751320274468 -0.119512464546809 -0.119512464546809 -0.136476753253192 0.156322120425532 -0.208861696382979 0.25191824887234 0.0443428315319149 -0.74468084893617 -0.67594107893617 -0.365650549446809 -0.535845918489362 -0.885853181914894 -0.0305226686191489 -0.519148936170213 -0.480851063829787 -0.333627288978723 -0.651500392340426 -0.89117283 -0.33930147 -0.33836650806383 -0.64930300787234 -0.219867702034043 -0.822795018297872 0.691786735106383 -0.422021408085106 0.560388654468085 0.150242764889362 0.641708567659575 -0.374803394446808 0.589718095319149 0.17298945106383 0.1316399086
7 4 0.284674637291667 -0.353811252354167 0.421619251533333 0.969147824375 -0.423067255083333 0.560435505291667 0.0668519793125 -0.04675229974375 0.174103719604167 -0.04963797197125 0.310220593247042 -0.431950277875 -0.0938155625083333 0.109241868104167 0.0713443923125 0.0713443923125 -0.0362168975416667 0.00963960683333333 -0.03687649950625 -0.0283129737291667 -0.972697126875 -0.894444444583333 -0.983974358958333 -0.0334312226625 -0.960380394791667 -0.997220322083333 -0.982037243958333 -0.315 -0.389166666666667 0.180132581508333 -0.998458677708333 -0.999373170625 -0.9436317575 -0.963709677291667 -0.94252873625 -0.071630230475 -0.993364538333333 -0.680652757708333 -0.2718625994375 -0.89471097625 -0.453592195541667 -0.546410816073333 -0.0414504945 -0.779742015416667 0.079731682625 -0.02380785876875
7 5 0.282723539433962 -0.0477272836226415 0.358261616876038 0.958728687924528 0.353135090150943 0.399430992396226 0.0751915112830189 -0.129747996113208 0.158385028286792 -0.0291582212545283 -0.129050628013208 -0.449695112969811 -0.0901539662169811 -0.0709614939056604 0.132890599622642 0.132890599622642 -0.0610880063037736 0.00624924054716981 -0.00056729198490566 -0.200438392443396 -0.976681834339623 -0.948427672641509 -0.953555877924528 -0.079704728245283 -0.991306247924528 -0.998988836603774 -0.976323086226415 -0.375849056603774 -0.215849056603774 0.098774853689 -0.998439285660377 -0.999343387735849 -0.938121637735849 -0.906269019433962 -0.93103448245283 -0.188057605981132 -0.995707961886792 -0.684773683396226 -0.167442245641509 -0.895174941509434 -0.430164147754717 -0.481338328037736 -0.263093791388679 -0.724757003169811 0.164011262264151 0.0579886623962264
7 6 0.250176694038462 -0.513112846307692 -0.484447445788462 -0.502814250576923 -0.680264725486538 -0.845483258807692 0.0968904018076923 0.0218061691442308 0.028782266425 -0.00282641913096154 0.441502521442308 -0.460553300884615 -0.105944243484615 0.166404160734615 0.0347933925307692 0.0347933925307692 -0.0904471951538462 0.0337226517057692 -0.029286918475 -0.0157332035769231 -0.953424245576923 -0.998717948653846 -0.9408284025 -0.635913046346154 -0.994043605961539 -0.999083019807692 -0.980393046923077 -0.270769230769231 -0.211538461538462 0.0207159202961538 -0.997521836538461 -0.999253181346154 -0.953684547692308 -0.990074441538462 -0.942970822115385 -0.139745225083077 -0.996946218846154 -0.729738107884615 0.0541988452576923 -0.907407993269231 -0.4419143118425 -0.489946670192308 0.0578941755192308 -0.781584684230769 -0.207518642153846 -0.808553756346154
8 1 0.27468631 -0.194711654295833 0.168123973770833 0.913586347916667 -0.120799527145833 -0.15543173314375 0.0703393490833333 0.146338962020833 0.367506569208333 0.0235088228254167 -0.3473464451 0.258689555625 -0.135886431360417 -0.0411924152854167 -0.0167595107770833 -0.0167595107770833 -0.0595488944895833 -0.020593206975 -0.0612798239375 -0.255383628104167 -0.247389011875 -0.351388890625 -0.764423074375 -0.380892405770833 -0.605638710833333 -0.878661203541667 -0.311198711041667 -0.54 -0.425 -0.345898115416667 -0.669684554791667 -0.889397910625 -0.102063053808333 -0.672043011041667 -0.617816094375 -0.176032065666667 -0.545549133125 0.58725887875 -0.524135959791667 0.462153302291667 -0.39337843475 0.619036618541667 -0.1877723786375 0.47238420875 0.231918891041667 0.153861202291667
8 2 0.258880152048781 -0.185983872390244 0.0607712872804878 0.860368718780488 0.312797472365854 0.0361241692439024 0.0813816809395122 0.0894616410536585 0.333008865609756 0.19270447595122 -0.351912818804878 0.337222485170732 -0.15544567414878 -0.072917508804878 0.0221200404878049 0.0221200404878049 -0.163605263890244 -0.0996045657195122 -0.11821011395122 -0.139604081414634 -0.166411065387805 -0.822764225365854 -0.810506564390244 -0.290117827804878 -0.358110416097561 -0.905434094390244 -0.200277249165854 -0.437073170731707 -0.562926829268293 -0.115989564712683 -0.756775624390244 -0.912262253658537 -0.240260761682927 -0.844217149512195 -0.912531538292683 -0.221044979219512 -0.055435175 0.563303533414634 -0.519284040536585 0.431014097560976 -0.593701504390244 0.622725458292683 -0.294064107463415 0.479609787804878 0.285922798780488 0.160697390356098
8 3 0.283484089210526 -0.305593056121053 0.139198542178947 0.914023498421053 0.0204442385263158 -0.103306969952632 0.118938088342105 -0.415856227368421 -0.0104686364763158 -0.121189625973684 -0.136882530442105 -0.109945660142105 -0.0349283489710526 -0.103863205013158 0.0409143773289474 0.0409143773289474 -0.201254608613158 0.236160878947368 -0.233652304623684 0.0264807258868421 0.136590199860526 -0.656140350710526 -0.623481781842105 -0.200757851 -0.385717265407895 -0.643506805526316 0.214841402815789 -0.368421052631579 -0.18 -0.170997897197368 -0.314356469281579 -0.669188829210526 -0.130740445236842 -0.560271645263158 -0.773139745789474 -0.177172958760526 -0.631455823421053 0.778185889473684 -0.610261661842105 0.683255956578947 -0.246028190815789 0.760811171842105 -0.513430051289474 0.675755594473684 0.213262025526316 0.123085450154737
8 4 0.267491472934783 -0.30707900281087 0.224114402134783 0.832453878043478 -0.643651695521739 0.534318769723913 0.0786713761086957 0.199341187167391 0.00523427558076087 -0.0547396987173913 0.220974414782609 -0.332201736 -0.0923150250434783 0.0165306433826087 0.152781689847826 0.152781689847826 -0.0755832993695652 0.00294078463695652 -0.0849286788673913 -0.164698997391304 -0.981142909782609 -0.927536231304348 -0.949832775869565 -0.164187373097826 -0.989795048913043 -0.999230690434783 -0.984977270652174 -0.348695652173913 -0.251304347826087 0.227828617 -0.999468170652174 -0.999683949565217 -0.982200309782609 -0.945301542608696 -0.929535232391304 0.116741556823913 -0.998157984130435 -0.816421810884783 -0.269247147043478 -0.943147149347826 -0.44008060223913 -0.628886863826087 -0.0623236916086956 -0.874203455 -0.0866948140826087 -0.169509303978261
8 5 0.279620986111111 0.0514003347037037 0.308021805018519 0.957669921111111 0.272111375081481 0.606261220481481 0.0753739045185185 0.0976942867481481 -0.00423374629259259 -0.0219671978203704 -0.176599614924074 -0.444889460594444 -0.097757576 -0.0911340135611111 0.234871223048148 0.234871223048148 -0.0159500612981482 0.0844762540074074 0.00217570042407407 -0.176609714412963 -0.988219862222222 -0.888888888759259 -0.901709401240741 0.0231155666555556 -0.977545315 -0.998383194814815 -0.989029238518519 -0.328888888888889 -0.275555555555556 0.267296230824074 -0.999271436666667 -0.999304141296296 -0.969677435925926 -0.936678613703704 -0.90932311612963 -0.154243187048148 -0.998784695740741 -0.808470698905556 -0.316040105203704 -0.942052533888889 -0.515789499240741 -0.642243709259259 -0.215287632864815 -0.858238104296296 0.145565477037037 0.0905212998148148
8 6 0.261254282907407 -0.362212125790741 -0.415233477035185 -0.405930036111111 -0.759515483333333 -0.832324902592593 0.0878326902592593 0.149155145948148 0.0907017957344445 0.00535361206851852 0.229609713888889 -0.0103756182592593 -0.106445008314815 0.0411890605259259 0.110511034166667 0.110511034166667 -0.114333808618519 0.111924809074074 0.0140915983781481 -0.137744770997407 -0.953538563888889 -0.88518518512963 -0.880341880074074 -0.307248374366667 -0.984383083888889 -0.997362340925926 -0.973110596111111 -0.311851851851852 -0.191111111111111 0.164984298959259 -0.995705063703704 -0.998547701296296 -0.957903886111111 -0.967741935555556 -0.7522349935 -0.105590903972222 -0.997997054259259 -0.755747395111111 -0.164138738975926 -0.876976468462963 -0.567137468944444 -0.555073043940741 -0.145797785259259 -0.787369715833333 -0.400681373333333 -0.601885211481481
9 1 0.278502842115385 -0.0484480115403846 -0.0466757132692308 0.951867079615385 0.15355297975 -0.176156275096154 0.0704357270480769 0.617604753653846 -0.123706675015385 -0.0808360598653846 -0.338106740098077 0.10255169175 -0.0809204094461538 0.0529765389653846 -0.0243787739538462 -0.0243787739538462 0.0146883366459615 0.335053106653846 0.0030910699 -0.10991331495 -0.294711163653846 -0.430769231346154 -0.69230769 -0.310727563365385 -0.549559887115385 -0.922679107884615 -0.314265401346154 -0.550769230769231 -0.639230769230769 -0.378291493076923 -0.706847698076923 -0.922810610384615 -0.383676120961538 -0.509925557615385 -0.616710877884615 -0.200624503730769 -0.730414934615385 0.442093396538462 -0.504246373461538 0.255236833923077 0.236401498353846 0.4900358875 -0.383847455308077 0.318919361096154 0.105281462134615 0.103849947479269
9 2 0.262436475714286 -0.0157479345734694 0.102077829702041 0.902647777755102 0.510902366142857 0.182263375940816 0.0692266245755102 0.448762643942857 -0.150372255557143 -0.16396719 0.21598337462449 -0.0076405836244898 -0.0684689593355102 0.067377749344898 -0.00687601737959184 -0.00687601737959184 -0.0372099245530612 -0.0329338440530612 0.0404447861061224 -0.331805496069388 -0.342735952653061 -0.931972786122449 -0.810047094897959 -0.341219678720408 -0.699674010816327 -0.96554839122449 -0.402044750408163 -0.568979591836735 -0.637551020408163 -0.427211088244898 -0.889380566122449 -0.97254183755102 -0.313941631326531 -0.848584592857143 -0.936664318367347 -0.284881768510204 -0.617232705510204 0.411015871134694 -0.485569017489796 0.217693515469388 -0.254025189632653 0.393148833469388 -0.281019388938775 0.171969528802041 0.109375558383673 0.212332932142857
9 3 0.295923445 -0.683131650714286 -0.00103673464285714 0.938417773333333 0.0460311244333333 0.211249326452381 0.130193043809524 -0.249809294785714 -0.146625991952381 -0.0916383011071429 0.092425416047619 0.111816406047619 -0.094591202447619 0.153305639785714 0.167545842642857 0.167545842642857 0.120809184883333 0.0482290971190476 -0.093839397252381 -0.0722065338785714 0.103128506197619 -0.71746031547619 -0.732600730952381 -0.440633905714286 -0.464517494357143 -0.891498631904762 -0.0645354342404762 -0.42 -0.555238095238095 -0.43402213 -0.652107006904762 -0.884793765952381 -0.325042890904762 -0.42703533097619 -0.579638755238095 -0.165224231566667 -0.737309525 0.660510125952381 -0.414211202904762 0.510854988809524 0.145447920242857 0.619725016666667 -0.437528278571429 0.457713326904762 0.1080891515 0.0810164383095238
9 4 0.24832674354 -0.32332389714 -0.100636305321 0.9163245106 -0.3191470646 -0.09185080816 0.077005006374 -0.01583286672 -0.0872141293 -0.042328876778 0.06841718084 0.03892704132 -0.0930708106 0.165923981974 0.0077127233 0.0077127233 -0.028951949854 0.066523233034 -0.039493873498 -0.198698909014 -0.959413594 -0.862666667 -0.9276923076 -0.109383841734 -0.9474201612 -0.9976781268 -0.9655962396 -0.488 -0.4424 0.02039798558 -0.9969775656 -0.9991917092 -0.950315237 -0.8967741925 -0.8882758628 -0.128144114548 -0.992022635 -0.59792468598 -0.27602884536 -0.8229904436 -0.3146482975 -0.43814636074 -0.097317931332 -0.69690340186 0.1131528324 -0.041913115972
9 5 0.282310057333333 -0.193221483124444 -0.002906223 0.961323502222222 0.0777927468 0.0984196948444444 0.0760032053555556 -0.166329603756667 -0.0745801372626667 -0.029183136346 0.209472488711111 0.0861318178822222 -0.095897704 0.309695734973333 0.134256407155556 0.134256407155556 -0.0307384019466667 0.0460832010777778 -0.0697721337647556 -0.214072391712222 -0.971662692 -0.927407407111111 -0.911111110888889 -0.105711680368889 -0.991342564888889 -0.999226670222222 -0.971313768666667 -0.368 -0.332444444444444 -0.0235041479111111 -0.998081686 -0.999416611111111 -0.916974437555556 -0.870967740666667 -0.820689655555556 -0.222857823644444 -0.995440302444444 -0.704317258355556 -0.331415881777778 -0.885511002 -0.3655168708 -0.403464133822222 -0.244878147488889 -0.673390900311111 0.0909985561777778 0.0154296719333333
9 6 0.2591955368 -0.393128866154 0.17478719393 -0.5802528348 -0.43594731936 0.333730747512 0.08807344764 0.002637530034 -0.104510308384 -0.013632036148 0.1067547568426 -0.019368605526 -0.10384667982 0.2676263788932 0.053912321748 0.053912321748 -0.058854108738 0.112050072712 0.04573994019 -0.24291405214 -0.946865494 -0.9360000002 -0.47846153814 -0.4459627774628 -0.9955539652 -0.999015566 -0.964304065 -0.5016 -0.3608 -0.08503093738 -0.9966696298 -0.9990531826 -0.930297921 -0.85419354744 -0.7875862072 -0.23069917904112 -0.9986422042 -0.6151604708 -0.17939220078 -0.8231685518 -0.31842098436 -0.319590341238 -0.176680079212 -0.60612714986 0.1707890725 -0.873649367
10 1 0.278574076603774 -0.0544503301292453 -0.0611848628867925 0.963092149811321 -0.227582018941509 -0.0244950234339623 0.0857943809283019 -0.0660508269754717 -0.0975611775660377 0.0106894976215094 0.229425297001887 -0.127845155071698 -0.122709563462264 -0.215706232350943 0.161347628628302 0.161347628628302 -0.0253479757773585 -0.0342759013507547 0.084281202909434 -0.094458922509434 -0.114190001283019 -0.740880500566038 -0.92307692 -0.26332591785283 -0.823454846415094 -0.889545641509434 -0.107941107467925 -0.241509433962264 -0.184905660377359 -0.260130638807547 -0.855858996415094 -0.890495978301887 -0.277913780754717 -0.61290323 -0.764476252264151 -0.0933671419018868 -0.665213916415094 0.567247743773585 -0.54033403509434 0.516763058490566 -0.123217912330679 0.579025131698113 -0.54119271 0.431031485849057 0.141082256018868 -0.0165720954830189
10 2 0.267121853404255 -0.176163838978723 -0.0663678299361702 0.931861027446809 -0.281400055012766 -0.0457011287106383 0.0648829303510638 -0.0908377631276596 -0.256392092785106 0.0733447168425532 0.0253255453829787 -0.204529440578723 -0.157212539189362 -0.213406587510638 -0.0182110464404255 -0.0182110464404255 -0.117875619448936 -0.0449987181702128 0.00950166956808511 -0.232274150829787 -0.139410790617021 -0.706382977446809 -0.919803598085106 -0.300390927148936 -0.547928077446808 -0.951908958510638 -0.20121432216383 -0.557446808510638 -0.432340425531915 -0.230337514021277 -0.87674557787234 -0.953777711914894 -0.218524716912766 -0.934111186382979 -0.78283198787234 -0.235765046724681 -0.758659146170213 0.52299990787234 -0.449782622340426 0.41478835212766 -0.385212671680851 0.589865470425532 -0.257559653893617 0.349971951702128 0.121840871425532 0.00579155151340426
10 3 0.290401594315789 0.0563234309473684 -0.0941661335 0.939807421052632 -0.3518677525 -0.0216573754473684 0.100959387447368 -0.0797472156052632 -0.143346476410526 -0.124839594289474 -0.0919562765526316 -0.0200715389973684 -0.0643764005526316 -0.2154947945 0.0235438078421053 0.0235438078421053 -0.128290758789474 0.371101783247368 -0.0245839330789474 -0.185044181868421 0.215665273157895 -0.60350877 -0.827935224736842 -0.321679050052632 -0.689653069736842 -0.759061590263158 0.181419131002632 -0.553684210526316 -0.0821052631578947 -0.236779781631579 -0.746631602368421 -0.762503575263158 -0.214350280079211 -0.648556877105263 -0.705989109473684 -0.177215651634211 -0.533852553421053 0.719852957368421 -0.355337650128947 0.609934576842105 -0.0821680753421053 0.614784651052632 -0.478345071342105 0.459355257894737 0.128310641026316 -0.00811530789386842
10 4 0.270612056481481 -0.166637015509259 -0.0659910681962963 0.791887198148148 -0.0799920948407407 -0.0573292534518519 0.0775372505185185 0.143572834775926 -0.12825041202037 -0.0432432176851852 -0.098580874087037 0.0371799255351852 -0.0931555026481481 -0.076114994912963 0.229528370462963 0.229528370462963 -0.0518382467966667 0.155575480805556 -0.00136482865185185 -0.242498425535185 -0.984943144259259 -0.974074073888889 -0.8190883195 -0.0826140728898148 -0.997057625740741 -0.999570224259259 -0.989365013888889 -0.271851851851852 -0.121481481481481 0.193449216333333 -0.999627286851852 -0.999750758333333 -0.986477363333333 -0.814814814444444 -0.978288633333333 0.214105020574074 -0.997786263148148 -0.845923054555556 -0.41429850197037 -0.965310417222222 -0.530006243425926 -0.745384635 -0.106065895672222 -0.925342854814815 0.108799259925926 -0.121936849888889
10 5 0.276650300681818 -0.100090473340909 -0.0250130712954546 0.954008785454545 -0.107895052059091 0.0985991069090909 0.0809784390227273 -0.0143029174090909 -0.0796386097136364 -0.0281854325604545 -0.141229287034091 0.0363740090227273 -0.104753833181818 -0.252227791811364 0.228496338181818 0.228496338181818 -0.00666062177272727 0.145786676459091 0.0486995614909091 -0.269765459795455 -0.970099814318182 -0.843939393409091 -0.947552447045454 0.159123629063636 -0.994730062045455 -0.999334125 -0.963565166136364 -0.433636363636364 -0.304545454545455 0.253301389636364 -0.998867220227273 -0.999443032272727 -0.924005912954545 -0.835777125 -0.923197492045455 -0.281787222606818 -0.997994110227273 -0.682490868636364 -0.333060616052273 -0.833074909545455 -0.386071484027273 -0.407760133968182 -0.221927425043182 -0.674266437409091 0.112597078427273 -0.00256864090227273
10 6 0.280230574137931 -0.130919068544828 0.198550505132759 -0.453069737586207 -0.335230738517241 0.267568776551724 0.073815064487931 0.160818095720172 0.0537799832775862 -0.019555937162069 -0.0492621813551724 0.349684613027586 -0.100308254413793 -0.00311887841992534 0.2207255631 0.2207255631 0.0121403244224138 0.116325031744828 -0.281408750598276 -0.042370714 -0.96918420862069 -0.667816092068966 -0.761273209551724 -0.14052022862069 -0.992501823793103 -0.998379302413793 -0.979014668793104 -0.268965517241379 -0.169655172413793 0.0485572099491379 -0.998385808793103 -0.999083019482759 -0.953793912068965 -0.317018910310345 -0.722948869827586 0.0707575751344828 -0.998192375 -0.794412388091379 -0.39113748 -0.901184604655172 -0.431499640827586 -0.493981905189655 -0.425214986484483 -0.645809858224138 0.213834852672414 0.105926376896552
11 1 0.271821892881356 -0.000183889927118645 0.254059976864407 0.946468451355932 -0.36639925719661 0.198442144830508 0.0829709328491525 0.0916694977677966 0.433869869661017 -0.0426928995457627 0.109439590064407 -0.135313543294915 -0.0918204195491525 -0.0289719462537288 -0.115522683205085 -0.115522683205085 -0.293419986627119 -0.0435495447728814 -0.0698211371694915 -0.152727154605085 -0.396533731864407 -0.77514124220339 -0.92307692 -0.37360793220339 -0.88575693779661 -0.969135489830508 -0.453265268813559 -0.385762711864407 -0.255593220338983 -0.353419932627119 -0.943196476610169 -0.970060185932203 -0.514753307627119 -0.639147075423729 -0.88194038440678 -0.175946093932203 -0.840355841355932 0.32505314220339 -0.470869504067797 0.235229648935593 -0.123097658135593 0.393278426949153 -0.414192006508475 0.153277148359322 0.228650907627119 -0.0716213475762712
11 2 0.263775859277778 0.0202699562962963 -0.00932791938888889 0.892626155555556 -0.307433913888889 0.258280081296296 0.0968561683092593 0.240554370981481 0.216178274514815 -0.0820909701727778 0.0877838679124074 -0.106556340835185 -0.0645245413759259 -0.158268187437037 0.00332879708148148 0.00332879708148148 -0.02249348275 -0.142534484831481 -0.0757490512055556 -0.171276097078148 -0.355348902222222 -0.8 -0.92307692 -0.52447937047037 -0.668425260555556 -0.987001439814815 -0.495927371666667 -0.713333333333333 -0.928148148148148 -0.446992354759259 -0.958745116111111 -0.988078493703704 -0.471782782222222 -0.93548387 -0.821200511851852 -0.245040398462963 -0.951856547407407 0.381456678333333 -0.324894281759259 0.142501373518519 -0.0768198787644444 0.334461045185185 -0.13197909447037 0.072377457224463 0.321428288888889 -0.0805376936666667
